id,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
312,300587,天铁股份,0.85,41.67,5.08,18.2,0.57,6667.03,41.49,,12-16
313,603035,常熟汽饰,1.06,10.42,5.97,18.5,0.86,22349.05,10.64,,12-15
314,002838,道恩股份,0.95,26.67,6.22,16.56,0.72,5989.2,26.93,,12-15
315,300588,熙菱信息,0.38,15.9,2.53,17.85,0.31,2842.07,15.83,,12-15
316,002837,英维克,1.13,59.15,3.59,37.34,0.74,6780.39,59.42,,12-15
317,603032,德新交运,0.43,-21.82,,20.07,0.56,4301.55,-21.78,,12-15
318,603186,华正新材,0.42,75.0,3.6,12.28,0.33,4083.48,76.34,,12-14
319,300586,美联新材,0.57,7.55,4.23,14.48,0.68,4116.83,8.09,,12-14
320,603929,亚翔集成,0.5,92.31,3.4,15.61,0.77,7947.66,90.12,,12-12
321,300579,数字认证,0.8,8.11,3.48,25.17,0.79,4776.9,7.86,,12-08
322,603218,日月股份,1.18,73.53,,36.71,,42356.9,74.18,,12-08
323,002833,弘亚数控,0.89,-17.59,3.3,30.03,1.13,8914.8,-17.67,,12-07
324,300582,英飞特,0.94,42.42,3.87,27.69,0.95,9311.41,41.58,,12-07
325,300581,晨曦航空,1.49,8.67,6.43,26.4,0.5,5037.27,8.68,,12-07
326,002832,比音勒芬,1.54,14.93,6.59,26.46,1.73,12319.02,14.59,,12-06
327,300577,开润股份,1.32,57.14,4.19,37.47,1.21,6624.33,57.67,,12-06
328,603886,元祖股份,0.64,42.22,2.44,28.48,1.61,11443.94,40.33,,12-06
329,002835,同为股份,0.74,45.1,3.72,22.2,0.79,6026.71,46.69,,12-06
330,600996,贵广网络,0.5,19.05,2.01,28.11,0.67,41540.78,18.41,,12-05
331,300576,容大感光,0.56,36.59,3.64,15.72,0.55,3330.28,36.44,,12-05
332,603298,杭叉集团,0.67,-10.67,,19.9,1.14,35742.48,-10.15,,12-05
333,603058,永吉股份,0.24,-50.73,1.39,17.87,0.27,9125.0,-1.44,,12-02
334,300575,中旗股份,1.72,18.62,8.58,22.16,1.2,9480.79,18.73,10派2,12-02
335,300580,贝斯特,0.63,24.05,3.99,16.97,0.85,9409.07,24.03,,12-01
336,603577,汇金通,0.65,27.09,,12.72,0.17,5677.83,37.52,,12-01
337,002829,星网宇达,1.17,-17.02,5.74,22.4,0.06,6672.11,-16.83,,11-30
338,603823,百合花,0.72,10.77,3.43,23.3,0.39,12978.26,10.27,,11-29
339,002830,名雕股份,0.96,-4.0,,16.9,2.42,4808.69,-4.15,,11-29
340,603416,信捷电气,1.08,8.0,4.37,27.53,1.01,8128.62,7.44,,11-29
341,603878,武进不锈,0.9,-7.22,,12.77,2.21,13580.3,-7.54,,11-28
342,300571,平治信息,0.86,26.47,3.78,25.62,0.45,2577.56,26.78,,11-28
343,300573,兴齐眼药,0.37,-28.85,6.5,5.8,0.36,2197.96,-29.12,,11-25
344,603389,亚振家居,0.47,6.82,2.47,20.4,0.43,7720.44,6.13,,11-25
345,603585,苏利股份,1.57,70.65,7.1,24.95,1.96,11809.75,71.64,,11-24
346,603239,浙江仙通,1.3,64.56,4.72,31.09,1.05,8772.9,65.06,,11-23
347,603990,麦迪科技,0.65,0.0,3.11,23.31,0.63,3895.6,-0.74,,11-23
348,603098,森特股份,0.51,-32.89,,19.63,0.26,17319.34,-32.78,,11-23
349,603708,家家悦,0.92,9.52,3.7,25.39,1.57,24725.52,8.54,,11-22
350,300572,安车检测,0.84,15.64,5.07,18.15,2.07,4222.02,15.65,,11-21
351,603928,兴业股份,0.72,22.03,,22.1,0.91,10884.0,22.89,,11-21
352,002828,贝肯能源,0.74,-6.33,,14.23,1.05,6522.29,-5.48,,11-18
353,603036,如通股份,0.41,-22.64,3.91,11.06,0.51,6289.41,-22.64,,11-18
354,603033,三维股份,1.34,-25.14,9.58,15.03,1.28,9101.2,-25.2,,11-15
355,300570,太辰光,1.22,38.21,3.94,36.01,1.34,11644.43,38.2,,11-15
356,002827,高争民爆,0.48,2.13,,21.79,0.82,6628.34,3.11,,11-14
357,002826,易明医药,0.37,54.17,1.74,24.51,-0.21,5002.99,54.54,,11-14
358,300568,星源材质,1.31,72.37,5.88,23.99,1.28,11834.18,73.07,,11-11
359,603668,天马科技,0.42,13.51,2.43,18.36,0.9,6604.66,10.92,,11-11
360,002825,纳尔股份,0.79,2.6,3.88,21.85,0.84,5944.15,3.21,,11-10
361,603559,中通国脉,0.62,10.71,4.5,14.6,0.51,4059.51,9.7,,11-10
362,603660,苏州科达,0.6,125.16,,21.34,0.99,12027.84,125.18,,11-09
363,002822,中装建设,0.68,19.3,4.88,15.07,0.1,15381.12,20.86,,11-08
364,300569,天能重工,2.76,134.57,10.2,31.32,2.9,17261.04,134.57,,11-08
365,002823,凯中精密,0.84,20.0,4.15,22.43,1.0,9125.45,20.14,,11-07
366,300561,汇金科技,1.69,16.55,5.64,34.38,1.04,7097.3,16.49,,10-31
367,603336,宏辉果蔬,0.63,36.96,,16.61,0.21,6255.22,35.24,,10-31
368,603727,博迈科,1.25,52.44,5.76,24.35,1.23,21921.16,51.48,,10-31
369,002821,凯莱英,1.71,51.33,9.79,18.62,2.86,15354.5,50.84,,10-31
370,300566,激智科技,0.96,11.63,4.31,25.03,0.41,5732.26,13.22,,10-31
371,603900,通灵珠宝,0.99,5.32,,17.59,0.76,18101.87,5.24,,10-31
372,002820,桂发祥,0.98,8.89,,24.02,0.96,9404.46,8.72,,10-31
373,300593,新雷能,0.39,2.63,3.65,11.26,0.5,3376.7,28.41,,10-31
374,300565,科信技术,0.52,8.33,2.84,20.3,0.07,6283.82,9.15,,10-31
375,603858,步长制药,5.78,167.2,11.69,63.78,3.47,353676.44,167.2,,10-31
376,603819,神力股份,0.51,34.21,5.16,10.29,0.87,4579.87,34.52,,10-31
377,300563,神宇股份,0.54,25.58,4.04,14.38,0.85,3248.62,25.68,,10-31
378,603633,徕木股份,0.43,-21.82,4.98,9.1,0.74,3910.18,-21.27,,10-31
379,603987,康德莱,0.6,46.34,,14.09,0.93,9454.95,46.64,,10-31
380,300562,乐心医疗,1.14,7.55,5.08,24.57,0.81,5018.88,10.69,,10-31
381,603690,至纯科技,0.11,-32.74,1.59,7.4,0.01,1769.87,-32.62,,10-26
382,603556,海兴电力,1.55,23.02,,29.52,1.64,43340.86,22.4,,10-21
383,603060,国检集团,0.64,23.18,2.56,27.45,1.08,10487.92,23.18,,10-20
384,603319,湘油泵,0.64,-13.51,5.96,11.29,1.29,3892.15,-13.51,,10-20
385,002819,东方中科,0.37,117.57,3.5,10.93,0.44,3104.87,117.56,,10-20
386,300558,贝达药业,0.96,28.0,2.48,48.72,1.07,34529.81,28.23,,10-19
387,300557,理工光科,0.91,8.33,6.11,15.1,0.6,3810.37,8.8,,10-19
388,300560,中富通,0.66,4.76,5.05,13.99,0.28,3471.22,4.0,,10-18
389,603203,快克股份,1.18,9.26,3.73,33.04,1.34,8162.4,9.86,,10-18
390,300556,丝路视觉,0.38,5.56,3.08,12.99,0.15,3131.8,4.42,,10-18
391,603716,塞力斯,1.61,8.78,12.06,14.29,1.21,6145.93,8.74,,10-17
392,300559,佳发安泰,1.07,-20.15,4.46,26.66,1.01,5758.09,-20.07,,10-17
393,601882,海天精工,0.12,-28.4,2.07,6.14,0.19,5841.82,-28.39,,10-17
394,002818,富森美,1.14,37.35,5.77,21.8,1.8,45267.15,36.93,,10-17
395,603888,新华网,1.68,38.84,6.84,28.83,1.76,26233.82,39.59,,10-10
396,603258,电魂网络,1.21,-20.39,2.31,54.6,1.21,21749.87,-20.4,,09-30
397,300553,集智股份,0.83,-12.63,4.44,20.48,0.76,3002.45,-12.26,,09-29
398,300550,和仁科技,0.86,11.69,3.57,27.46,0.68,5172.8,11.39,,09-28
399,002817,黄山胶囊,0.84,5.0,4.98,18.36,0.62,5489.05,6.05,,09-28
400,300555,路通视信,0.99,-10.0,4.42,25.02,0.33,5950.13,-9.66,,09-27
401,002816,和科达,0.53,1.84,,13.71,0.5,3950.4,1.85,,09-27
402,603667,五洲新春,0.56,-1.75,,13.88,0.92,8510.46,-1.45,,09-27
403,603859,能科股份,0.45,-7.55,4.98,9.43,0.43,3870.28,-7.55,,09-26
404,300552,万集科技,0.8,344.44,4.95,17.58,1.08,6394.06,346.29,,09-26
405,300551,古鳌科技,0.92,-9.28,4.96,20.5,0.38,5070.3,-9.28,,09-26
406,603160,汇顶科技,0.95,-1.36,2.93,35.52,0.57,37835.31,-1.36,,09-20
407,603816,顾家家居,1.51,17.05,3.12,49.88,2.31,49831.19,17.42,,09-19
408,300547,川环科技,1.45,9.02,6.31,24.56,1.49,6516.98,9.21,,09-19
409,300549,优德精密,0.88,-9.28,3.33,24.5,1.3,4400.99,-9.58,,09-14
410,300548,博创科技,0.71,77.5,4.84,15.38,0.2,4393.53,75.85,,09-14
411,603313,梦百合,0.91,24.66,3.58,28.8,0.93,16426.08,25.56,,09-14
412,300546,雄帝科技,1.34,22.94,6.98,21.19,0.76,5346.83,22.8,,09-13
413,603777,来伊份,0.73,-2.67,5.99,12.99,1.06,13158.85,-3.07,,09-13
414,300545,联得装备,0.96,6.67,4.11,25.94,0.52,5131.9,6.96,,09-12
415,600926,杭州银行,1.64,-6.29,13.51,12.84,14.81,370447.9,5.65,,09-12
416,603738,泰晶科技,1.0,4.17,5.34,20.52,1.25,5017.82,4.63,,09-12
417,002815,崇达技术,0.84,10.53,2.88,32.12,1.26,30088.23,10.0,,09-12
418,603421,鼎信通讯,0.69,-29.59,2.74,28.83,0.32,27045.33,-29.37,,09-12
419,002813,路畅科技,0.51,-47.96,5.07,10.7,0.65,4631.51,-47.75,,09-12
420,300542,新晨科技,0.52,0.0,5.49,9.88,-0.25,3515.81,0.04,,08-26
421,601500,通用股份,0.29,-21.62,,10.85,0.36,15997.56,-21.06,,08-26
422,300541,先进数通,0.68,13.33,3.84,19.37,0.26,6095.9,12.87,,08-25
423,603189,网达软件,0.44,7.32,2.04,23.02,0.45,7326.07,9.1,,08-25
424,603067,振华股份,0.38,-32.14,,9.9,0.38,6248.82,-32.36,,08-24
425,300534,陇神戎发,0.93,0.42,6.24,15.91,0.47,6067.72,0.42,,08-24
426,300543,朗科智能,1.39,17.8,5.6,27.94,1.98,6272.05,17.73,,08-23
427,603393,新天然气,1.67,-7.73,5.66,32.82,1.78,20040.5,-7.63,,08-23
428,603887,城地股份,0.76,13.43,4.78,17.3,0.13,5596.09,12.98,,08-23
429,002812,创新股份,1.49,17.32,,19.42,1.86,15005.25,17.4,,08-23
430,601128,常熟银行,0.48,-4.0,,12.79,-1.62,96600.35,-3.28,,08-22
431,601163,三角轮胎,1.34,-20.71,4.56,26.14,1.36,80558.37,-20.49,,08-22
432,002811,亚泰国际,0.81,-2.41,4.36,20.14,-0.32,10957.65,-2.28,,08-22
433,603658,安图生物,0.74,34.55,1.9,46.36,0.82,27802.68,33.52,,08-11
434,300539,横河模具,0.37,19.35,2.89,13.68,0.7,2655.14,20.73,,08-11
435,300538,同益股份,1.01,4.12,4.52,24.39,1.01,4224.19,3.75,,08-10
436,600908,无锡银行,0.5,-10.71,,12.3,6.98,83333.64,-9.97,,08-10
437,002809,红墙股份,1.38,2.22,7.07,21.38,1.07,8258.42,2.28,,08-09
438,300537,广信材料,0.55,3.55,3.24,18.72,0.6,4158.58,3.54,,08-09
439,603977,国泰集团,0.59,-9.23,,17.65,0.69,9701.53,-9.52,,08-09
440,002810,山东赫达,0.69,-10.39,5.52,13.31,0.92,4928.52,-10.37,,08-08
441,300536,农尚环境,0.68,11.48,3.83,19.5,0.08,4750.41,11.29,,08-08
442,603090,宏盛股份,0.49,5.81,3.19,16.27,0.45,3686.05,5.68,,08-08
443,603031,安德利,0.76,26.67,5.56,14.69,1.97,4569.07,26.6,,08-08
444,300540,深冷股份,1.01,-14.41,4.92,22.47,-0.76,6072.98,-13.97,,08-08
445,300533,冰川网络,2.29,9.05,6.31,38.71,2.31,17154.92,8.85,,07-29
446,603515,欧普照明,0.84,50.0,3.48,26.36,0.79,43595.63,48.66,,07-29
447,300532,今天国际,0.99,-15.38,5.83,17.73,0.15,6230.28,-15.61,,07-28
448,300535,达威股份,1.07,18.89,7.01,16.37,1.53,4809.19,19.71,,07-28
449,603986,兆易创新,2.1,60.31,7.62,31.92,2.9,15778.26,60.8,,07-28
450,601997,贵阳银行,1.79,32.59,7.76,26.37,21.05,322180.7,32.27,,07-27
451,300530,达志科技,0.72,0.0,4.83,16.18,1.17,3798.98,0.65,,07-27
452,601595,上海电影,0.69,18.97,2.79,28.86,1.1,19276.96,19.44,,07-27
453,002807,江阴银行,0.52,-0.42,4.64,12.13,5.7,81449.9,-0.42,,07-26
454,600936,广西广电,0.28,7.69,1.46,16.36,0.62,38038.51,5.82,,07-26
455,300531,优博讯,0.99,25.32,4.43,25.19,0.78,5949.47,25.97,,07-25
456,002808,苏州恒久,0.47,0.43,3.31,15.14,0.19,4220.76,0.37,,07-25
457,603159,上海亚虹,0.51,82.14,2.8,20.02,0.67,3822.87,81.02,,07-25
458,603843,正平股份,0.29,-25.64,2.32,13.36,-0.8,8839.21,-24.49,,07-25
459,603569,长久物流,0.85,14.86,2.49,35.65,0.97,30606.34,15.52,,07-21
460,600977,中国电影,0.62,75.64,3.42,20.1,1.44,86831.78,75.88,,07-20
461,601811,新华文轩,0.57,1.79,6.41,9.83,0.9,64726.95,2.29,,07-19
462,300528,幸福蓝海,0.46,31.43,,8.69,1.65,10707.1,30.41,,07-18
463,300527,华舟应急,0.39,28.95,2.64,15.55,1.63,13589.21,28.99,,07-15
464,002831,裕同科技,1.83,17.11,6.03,35.27,1.18,65819.93,17.11,,07-15
465,603603,博天环境,0.35,16.67,2.09,18.02,-1.22,12422.23,32.94,,07-14
466,603007,花王股份,0.68,21.43,4.04,18.41,0.52,6780.61,21.9,,07-14
467,603322,超讯通信,0.71,,3.99,19.7,0.59,4264.08,49.42,,07-14
468,300529,健帆生物,0.54,25.58,1.52,39.58,0.55,20044.1,25.24,,07-14
469,300526,中潜股份,0.66,29.41,4.21,17.14,1.71,4224.83,31.39,,07-13
470,300525,博思软件,0.72,17.79,4.51,17.54,0.96,3673.2,17.79,,07-13
471,002806,华锋股份,0.43,58.3,3.77,12.01,0.49,2564.14,58.28,,07-12
472,603663,三祥新材,0.33,10.0,,14.64,0.53,3309.64,9.08,,07-11
473,300523,辰安科技,1.3,120.34,5.25,27.59,0.96,7779.77,118.02,,07-11
474,300567,精测电子,1.28,52.38,4.06,37.57,0.67,7675.04,52.83,,06-30
475,300521,爱司凯,0.71,14.52,3.83,20.52,0.51,4280.32,14.27,,06-22
476,002803,吉宏股份,0.43,,2.94,14.6,0.64,3738.44,95.89,,06-22
477,603069,海汽集团,0.29,3.57,2.95,10.41,0.99,6888.77,4.69,,06-21
478,300522,世名科技,1.11,24.72,4.56,27.32,1.18,5528.81,23.83,,06-21
479,300520,科大国创,0.64,30.61,3.85,18.31,0.51,4444.85,32.8,,06-20
480,300520,科大国创,0.64,30.61,3.85,18.31,0.51,4444.85,32.8,,06-20
481,600919,江苏银行,0.91,8.33,6.27,15.72,14.3,949743.3,9.36,,06-20
482,601966,玲珑轮胎,0.68,-18.07,4.36,15.25,1.01,67761.09,-18.77,,06-13
483,603016,新宏泰,0.59,-3.28,4.12,15.49,0.8,6588.17,-2.76,,06-08
484,600939,重庆建工,0.48,1100.0,,19.13,0.82,78074.95,1234.39,,06-08
485,603958,哈森股份,0.73,14.22,3.93,20.07,0.25,11912.08,14.13,,06-07
486,002802,洪汇新材,0.56,47.37,3.47,17.54,0.64,4537.01,46.9,,06-07
487,002801,微光股份,1.86,15.53,9.29,22.17,2.21,8222.46,16.01,,06-07
488,603909,合诚股份,0.71,7.98,3.98,19.34,0.62,5300.24,7.98,,06-06
489,300519,新光药业,1.98,12.5,5.16,44.38,2.08,11878.42,12.43,,06-06
490,300518,盛讯达,1.32,5.6,6.94,20.97,1.26,9213.64,5.01,,06-06
491,300517,海波重科,0.59,18.0,4.19,15.15,0.97,4528.9,18.25,,06-06
492,601127,小康股份,0.5,25.0,3.46,15.67,0.52,37236.97,23.93,,05-23
493,300515,三德科技,0.56,-10.33,3.04,19.52,0.37,4217.19,-10.33,,05-20
494,002799,环球印务,0.46,-11.54,4.25,11.6,0.84,3484.13,-8.65,,05-19
495,603131,上海沪工,0.65,-4.41,4.47,15.42,0.89,4848.14,-4.44,,05-18
496,002800,天顺股份,0.58,0.0,4.83,12.73,0.82,3272.91,1.06,,05-17
497,603959,百利科技,0.45,4.65,2.74,17.68,0.22,7487.45,4.74,,05-16
498,300516,久之洋,1.33,29.13,4.39,33.82,1.39,11981.02,28.68,,05-16
499,603737,三棵树,1.54,12.41,7.31,23.2,2.86,11550.94,12.51,,05-16
500,300513,恒泰实达,0.68,12.9,5.37,13.55,0.54,3893.73,12.9,,05-16
501,601611,中国核建,0.38,18.75,2.87,15.79,0.32,79753.16,19.7,,05-16
502,603323,吴江银行,0.6,-22.08,6.55,9.74,5.46,60444.8,-21.27,,05-05
503,000564,供销大集,0.08,-41.27,,2.08,,4246.06,-29.78,,04-30
504,000767,漳泽电力,0.18,-25.17,,7.53,,41188.25,-25.19,,04-30
505,000723,美锦能源,-0.19,-733.33,,-10.46,,-36427.42,-3940.28,,04-30
506,002496,辉丰股份,0.45,-28.57,,6.1,,17290.33,-14.09,10派1转28,04-30
507,000061,农产品,0.01,-75.65,,0.42,,2055.51,-75.64,10派0.5,04-30
508,002325,洪涛股份,0.36,-12.2,,11.75,,35750.38,21.01,10派0.38转2,04-30
509,000690,宝新能源,0.37,-37.29,,12.91,,64431.54,-36.92,10派2,04-30
510,000593,大通燃气,0.05,-18.03,,2.14,,1409.46,-17.91,,04-30
511,600686,金龙汽车,0.97,73.21,,16.26,,53520.05,115.33,10派1.6,04-30
512,300142,沃森生物,-0.6,-198.36,,-33.62,,-84089.53,-686.3,,04-30
513,300013,新宁物流,-0.52,-1400.0,,-21.12,,-10974.57,-1804.67,,04-30
514,000511,*ST烯碳,0.0,-100.87,,0.16,,226.75,-100.84,,04-30
515,000961,中南建设,0.3,-63.41,,3.93,,35133.97,-63.37,10派0.4转15,04-30
516,000638,万方发展,-0.11,-1267.35,,-16.12,,-3539.38,-1269.91,,04-30
517,600189,吉林森工,0.14,366.67,,3.39,,4470.64,321.49,10派0.5,04-30
518,002425,凯撒文化,0.19,850.0,,4.42,,8091.47,1132.71,,04-30
519,600423,*ST柳化,-1.22,-6200.0,,-46.25,,-48555.24,-5622.86,,04-30
520,002200,云投生态,0.06,100.0,,1.26,,1024.84,122.52,,04-30
521,000611,天首发展,-1.11,581.7,,-96.93,,-35606.12,581.61,,04-30
522,002366,台海核电,0.05,-81.06,,1.7,,1758.44,-50.11,10派0.5,04-30
523,600461,洪城水业,0.57,26.67,,9.76,,18954.24,27.79,,04-30
524,600822,上海物贸,-3.19,-10733.33,,-890.05,,-158440.47,-11148.84,,04-30
525,300318,博晖创新,0.03,-86.98,,1.07,,1188.2,-68.85,10派0.029762转9.9207,04-30
526,300028,金亚科技,0.04,-63.0,,4.04,,1280.75,-50.31,,04-30
527,002403,爱仕达,0.36,5.88,,6.8,,11339.46,39.4,,04-30
528,000687,华讯方舟,-0.36,-1998.42,,-21.88,,-27317.65,-1998.08,,04-30
529,000004,国农科技,0.01,-70.2,,1.54,,124.71,-67.19,,04-30
530,002312,*ST三泰,-0.04,-116.0,,-2.06,,-3792.79,-140.33,10派0.5转5,04-30
531,300135,宝利国际,0.03,-79.03,,2.04,,2683.06,-57.7,,04-30
532,002715,登云股份,-0.58,-376.19,,-11.27,,-5311.56,-385.19,,04-30
533,000693,*ST华泽,-0.29,-173.24,,-11.64,,-15541.64,-173.22,,04-30
534,000630,铜陵有色,-0.07,-136.84,,-4.63,,-66643.27,-321.66,,04-30
535,000402,金融街,0.75,-22.68,,9.03,,225318.55,-23.03,10派4,04-30
536,002306,*ST云网,0.08,-109.41,,-122.27,,6557.4,-109.59,,04-30
537,000938,紫光股份,0.74,20.79,,6.92,,15215.56,20.93,10派0.2,04-30
538,002118,紫鑫药业,0.08,-11.11,,1.98,,3959.15,-16.11,,04-30
539,000809,*ST新城,-0.22,-540.0,,-5.31,,-17933.97,-723.32,,04-30
540,000887,中鼎股份,0.64,23.08,,21.69,,71370.59,25.97,10派0.8,04-30
541,000546,金圆股份,0.44,46.68,,15.06,,26438.53,103.9,,04-30
542,600645,中源协和,0.54,440.0,,14.88,,20835.31,487.49,,04-30
543,600767,*ST运盛,-0.21,-371.05,,-21.2,,-7024.38,-370.34,,04-30
544,002605,姚记扑克,0.25,-22.29,,9.53,,9504.19,-22.29,,04-30
545,600112,*ST天成,-0.35,-1211.54,,-14.99,,-17659.1,-1209.85,,04-30
546,000020,深华发A,-0.02,-187.82,,-2.27,,-673.15,-187.56,,04-30
547,000539,粤电力A,0.62,-10.14,,14.42,,323773.33,7.78,10派2.3,04-30
548,002647,民盛金科,0.04,-118.18,,0.87,,866.22,-118.14,,04-30
549,600677,航天通信,0.03,-105.07,,0.65,,1082.25,-104.39,10派0.2,04-30
550,002069,獐子岛,-0.34,-79.54,,-24.04,,-24293.63,-79.57,,04-30
551,000691,ST亚太,0.04,-155.4,,16.26,,1159.38,-155.35,,04-30
552,000996,中国中期,0.04,3.63,,1.69,,984.92,3.63,,04-29
553,300429,强力新材,1.16,1.46,7.54,17.29,,8651.38,27.25,,04-29
554,002058,威尔泰,-0.08,-300.0,,-5.88,,-1113.32,-290.58,,04-29
555,600783,鲁信创投,0.3,-26.83,,6.67,,22408.14,-25.71,10派1,04-29
556,600499,科达洁能,0.77,19.17,,14.04,,54131.76,21.34,10派2转10,04-29
557,600556,ST慧球,0.01,550.0,,112.84,,513.19,745.77,,04-29
558,600179,安通控股,-0.69,-11.54,,,,-26778.67,-12.43,,04-29
559,000526,*ST紫学,-0.14,-791.18,,-9.06,,-1356.25,-789.66,,04-29
560,600295,鄂尔多斯,0.23,-43.9,,3.32,,24093.67,-42.84,10派0.5,04-29
561,600331,宏达股份,0.02,-107.84,,0.86,,3946.98,-111.67,,04-29
562,601989,中国重工,-0.14,-210.0,,-4.49,,-262148.45,-215.17,,04-29
563,002432,九安医疗,-0.41,-1466.67,,-22.04,,-15076.13,-1578.41,,04-29
564,600824,益民集团,0.18,-11.59,,10.27,,19302.0,6.26,10派0.55,04-29
565,600877,*ST嘉陵,-0.23,-1492.81,,-142.93,,-15988.64,-1490.29,,04-29
566,600540,*ST新赛,-0.23,-591.56,,-9.6,,-10973.79,-864.5,,04-29
567,000899,赣能股份,0.89,48.33,,24.3,,57455.9,48.15,10派4,04-29
568,002577,雷柏科技,-0.92,-805.15,,-20.37,,-25945.64,-810.77,,04-29
569,600613,神奇制药,0.44,10.0,,10.45,,21673.04,20.29,10派0.65,04-29
570,601021,春秋航空,1.68,-43.05,,23.01,,132785.88,50.18,,04-29
571,600638,新黄浦,0.4,33.77,,6.37,,22676.22,33.62,10派1.3,04-29
572,600265,ST景谷,-0.7,100.0,,,,-9104.88,99.11,,04-29
573,601519,*ST智慧,-0.23,-524.07,,-16.24,,-45601.66,-526.49,,04-29
574,002052,同洲电子,0.1,-116.39,,7.75,,6713.67,-116.11,,04-29
575,603717,天域生态,0.76,2.53,,22.24,-1.65,9821.27,6.25,,04-29
576,600726,华电能源,0.01,-85.71,,0.74,,2339.59,-84.1,,04-29
577,600359,新农开发,0.04,-33.33,,1.49,,1342.95,-33.94,,04-29
578,002712,思美传媒,1.03,22.62,,10.08,,8833.4,24.73,,04-29
579,000670,盈方微,0.03,144.76,,4.13,,2100.9,305.0,,04-29
580,000729,燕京啤酒,0.21,-19.31,,4.71,,58767.85,-19.07,10派0.7,04-29
581,603077,和邦生物,0.07,-89.86,,4.27,,23986.59,-64.29,,04-29
582,603198,迎驾贡酒,0.69,1.47,,16.42,,53039.91,9.01,,04-29
583,600900,长江电力,0.7,-2.62,,13.58,,1151997.64,-2.62,,04-29
584,600567,山鹰纸业,0.06,100.0,,3.46,,20906.19,90.15,10派0.2,04-29
585,600584,长电科技,0.05,-72.22,,1.41,,5199.75,-66.81,10派0.1,04-29
586,000923,河北宣工,0.0,-101.1,,0.16,,69.76,-100.97,,04-29
587,600307,酒钢宏兴,-1.18,-19062.9,,-57.81,,-736387.36,-18917.21,,04-29
588,600747,*ST大控,-0.06,-700.0,,-3.93,,-8206.72,-696.52,,04-29
589,600139,西部资源,-0.41,-1783.06,1.55,-23.17,,-26961.04,-1782.3,,04-29
590,601106,*ST一重,-0.27,-7141.03,,-11.71,,-179505.8,-7090.3,,04-29
591,600257,大湖股份,0.01,63.16,,0.35,,262.68,64.02,,04-29
592,002624,完美世界,0.59,-10.61,,32.05,,28844.73,51.66,,04-29
593,002335,科华恒盛,0.66,13.79,,12.16,,14592.97,14.94,,04-29
594,601388,怡球资源,0.02,-64.6,,0.44,,975.03,-67.6,,04-29
595,000612,焦作万方,-0.05,-117.38,,-1.32,,-6252.3,-117.54,,04-29
596,601901,方正证券,0.49,85.82,4.25,12.41,-1.76,406421.2,126.28,,04-29
597,600031,三一重工,0.02,-80.65,,0.6,,13858.6,-80.46,10派0.1,04-29
598,603918,金桥信息,0.47,-18.97,,9.77,,3676.94,-3.51,,04-29
599,000798,中水渔业,-0.75,-1244.16,,-34.07,,-24086.97,-1244.37,,04-29
600,600503,华丽家族,0.01,-15.82,,0.59,,2125.62,7.27,10派0.04,04-29
601,600539,狮头股份,0.06,-133.33,,2.94,,1393.95,-133.48,,04-29
602,300287,飞利信,0.16,-56.76,,12.53,,18063.22,95.1,,04-29
603,603300,华铁科技,0.39,-30.36,,7.94,,6996.96,-18.06,,04-29
604,002608,江苏国信,-14.54,201.66,,,,-545040.34,201.48,,04-29
605,600281,太化股份,-0.34,-1028.57,,-29.21,,-17723.5,-1027.64,,04-29
606,600708,光明地产,0.46,43.92,,8.8,,51027.16,210.34,10派1,04-29
607,600725,ST云维,-4.22,148.24,,,,-260033.18,148.16,,04-29
608,600418,江淮汽车,0.59,43.9,,10.58,,85758.18,62.21,10派1.8,04-29
609,600811,东方集团,0.39,-38.36,,6.26,,64240.74,-38.36,,04-29
610,600469,风神股份,0.66,-25.11,,8.55,,24723.41,-25.49,,04-29
611,600098,广州发展,0.48,6.72,,9.09,,130261.49,6.41,10派1.9,04-29
612,000066,中国长城,-0.03,-161.36,,-1.39,,-3566.67,-161.79,,04-29
613,000883,湖北能源,0.29,38.1,,10.45,,157781.68,37.98,,04-29
614,000518,四环生物,-0.07,-1346.55,,-11.56,,-7444.55,-1349.8,,04-29
615,600642,申能股份,0.47,3.31,,9.1,,213148.06,3.4,10派2,04-29
616,600730,中国高科,0.22,-58.49,,5.04,,6959.66,-55.34,,04-29
617,600004,白云机场,1.09,14.74,,14.0,,125309.11,15.21,,04-29
618,600052,浙江广厦,-0.75,-412.5,,-39.95,,-65611.26,-409.46,,04-29
619,600177,雅戈尔,1.96,38.03,,23.96,,437149.74,38.23,10派8,04-29
620,601101,昊华能源,0.05,-66.67,,0.85,,5760.04,-68.49,,04-29
621,000681,视觉中国,0.23,-2.09,,19.26,,15755.78,11.14,,04-29
622,601985,中国核电,0.28,23.01,,12.7,,378115.17,52.98,,04-29
623,600057,象屿股份,0.28,-12.5,,7.21,,28885.48,1.89,,04-29
624,600432,*ST吉恩,-1.79,237.74,,-42.42,,-286952.0,432.95,,04-29
625,600146,商赢环球,-0.31,-562.12,,-51.8,,-6107.29,-562.64,,04-29
626,600165,新日恒力,0.07,-117.01,,4.89,,4608.87,-142.69,,04-29
627,000554,泰山石油,0.01,-44.68,,0.41,,373.92,-44.92,,04-29
